1,201,comboio,53.46,11,2022
1,201,ferry,24.47,3,2022
1,201,outros,35.63,12,2022
1,201,metro,2.56,0,2023
1,201,autocarro,51.33,33,2023
1,201,comboio,61.64,10,2023
1,201,ferry,57.20,3,2023
1,201,outros,65.60,14,2023
1,201,metro,5.16,0,2024
1,201,autocarro,56.24,11,2024
1,201,comboio,36.84,9,2024
1,201,ferry,38.81,5,2024
1,201,outros,77.22,21,2024
1,202,metro,2.47,0,2018
1,202,autocarro,60.46,15,2018
1,202,comboio,59.88,10,2018
1,202,ferry,20.41,4,2018
1,202,outros,69.79,10,2018
1,202,metro,4.80,0,2019
1,202,autocarro,62.83,12,2019
1,202,comboio,39.98,8,2019
1,202,ferry,46.86,4,2019
1,202,outros,40.90,17,2019
1,202,metro,0.38,0,2020
1,202,autocarro,59.21,27,2020
1,202,comboio,25.14,9,2020
1,202,ferry,47.27,3,2020
1,202,outros,41.23,10,2020
1,202,metro,1.53,0,2021
1,202,autocarro,50.19,11,2021
1,202,comboio,53.68,3,2021
1,202,ferry,26.48,2,2021
1,202,outros,64.30,13,2021
1,202,metro,5.26,0,2022
1,202,autocarro,46.37,22,2022
1,202,comboio,33.40,3,2022
1,202,ferry,46.34,2,2022
1,202,outros,69.37,11,2022
1,202,metro,4.56,0,2023
1,202,autocarro,74.80,21,2023
1,202,comboio,25.07,10,2023
1,202,ferry,47.87,6,2023
1,202,outros,44.03,16,2023
1,202,metro,0.04,0,2024
1,202,autocarro,64.67,16,2024
1,202,comboio,45.36,5,2024
1,202,ferry,58.21,2,2024
1,202,outros,75.57,16,2024
1,203,metro,1.39,0,2018
1,203,autocarro,47.69,19,2018
1,203,comboio,46.42,10,2018
1,203,ferry,30.52,5,2018
1,203,outros,56.69,14,2018
1,203,metro,2.61,0,2019
1,203,autocarro,48.72,13,2019
1,203,comboio,42.09,5,2019
1,203,ferry,34.42,6,2019
1,203,outros,60.27,8,2019
1,203,metro,4.38,0,2020
1,203,autocarro,66.55,15,2020
1,203,comboio,47.69,6,2020
1,203,ferry,42.56,6,2020
1,203,outros,34.57,14,2020
1,203,metro,5.40,0,2021
1,203,autocarro,54.33,29,2021
1,203,comboio,40.90,4,2021
1,203,ferry,34.06,2,2021
1,203,outros,41.69,10,2021
1,203,metro,3.12,0,2022
1,203,autocarro,63.38,12,2022
1,203,comboio,54.63,11,2022
1,203,ferry,33.53,5,2022
1,203,outros,61.32,5,2022
1,203,metro,4.59,0,2023
1,203,autocarro,67.98,29,2023
1,203,comboio,44.61,10,2023
1,203,ferry,49.24,4,2023
1,203,outros,40.77,5,2023
1,203,metro,5.01,0,2024
1,203,autocarro,75.70,25,2024
1,203,comboio,35.87,10,2024
1,203,ferry,24.65,5,2024
1,203,outros,43.91,20,2024
1,204,metro,0.94,0,2018
1,204,autocarro,54.30,21,2018
1,204,comboio,31.13,9,2018
1,204,ferry,39.84,6,2018
1,204,outros,57.86,14,2018
1,204,metro,1.97,1,2019
1,204,autocarro,67.91,17,2019
1,204,comboio,41.16,10,2019
1,204,ferry,41.20,3,2019
1,204,outros,67.67,18,2019
1,204,metro,2.81,0,2020
1,204,autocarro,61.69,24,2020
1,204,comboio,28.11,7,2020
1,204,ferry,27.27,3,2020
1,204,outros,67.75,14,2020
1,204,metro,2.28,0,2021
1,204,autocarro,61.20,30,2021
1,204,comboio,47.22,4,2021
1,204,ferry,48.73,2,2021
1,204,outros,42.67,19,2021
1,204,metro,2.62,0,2022
1,204,autocarro,61.49,25,2022
1,204,comboio,38.41,6,2022
1,204,ferry,51.00,4,2022
1,204,outros,47.18,8,2022
1,204,metro,4.92,0,2023
1,204,autocarro,52.69,33,2023
1,204,comboio,44.83,8,2023
1,204,ferry,33.61,2,2023
1,204,outros,76.61,10,2023
1,204,metro,2.29,0,2024
1,204,autocarro,62.00,27,2024
1,204,comboio,38.46,3,2024
1,204,ferry,51.97,2,2024
1,204,outros,70.48,21,2024
1,205,metro,1.34,1,2018
1,205,autocarro,54.18,12,2018
1,205,comboio,34.87,5,2018
1,205,ferry,34.26,2,2018
1,205,outros,42.66,8,2018
1,205,metro,1.26,0,2019
1,205,autocarro,65.47,28,2019
1,205,comboio,45.67,8,2019
1,205,ferry,21.96,2,2019
1,205,outros,38.32,6,2019
1,205,metro,0.31,0,2020
1,205,autocarro,46.98,13,2020
1,205,comboio,31.31,7,2020
1,205,ferry,49.29,6,2020
1,205,outros,39.05,8,2020
1,205,metro,3.15,0,2021
1,205,autocarro,64.94,18,2021
1,205,comboio,35.84,5,2021
1,205,ferry,43.16,5,2021
1,205,outros,68.10,20,2021
1,205,metro,0.11,0,2022
1,205,autocarro,52.36,14,2022
1,205,comboio,28.89,11,2022
1,205,ferry,44.37,2,2022
1,205,outros,54.77,20,2022
1,205,metro,4.95,0,2023
1,205,autocarro,48.21,28,2023
1,205,comboio,46.39,10,2023
1,205,ferry,34.49,5,2023
1,205,outros,54.65,13,2023
1,205,metro,3.29,0,2024
1,205,autocarro,63.69,21,2024
1,205,comboio,56.95,7,2024
1,205,ferry,58.58,2,2024
1,205,outros,36.75,20,2024
1,206,metro,1.06,0,2018
1,206,autocarro,56.91,11,2018
1,206,comboio,28.38,8,2018
1,206,ferry,42.80,4,2018
1,206,outros,55.49,19,2018
1,206,metro,2.61,0,2019
1,206,autocarro,51.59,14,2019
1,206,comboio,21.19,9,2019
1,206,ferry,47.46,2,2019
1,206,outros,47.28,8,2019
1,206,metro,4.14,0,2020
1,206,autocarro,56.08,13,2020
1,206,comboio,35.88,4,2020
1,206,ferry,32.83,5,2020
1,206,outros,53.70,12,2020
1,206,metro,2.42,0,2021
1,206,autocarro,62.58,23,2021
1,206,comboio,49.86,4,2021
1,206,ferry,34.42,2,2021
1,206,outros,65.42,7,2021
1,206,metro,3.71,0,2022
1,206,autocarro,63.61,26,2022
1,206,comboio,29.50,8,2022
1,206,ferry,55.83,3,2022
1,206,outros,51.80,17,2022
1,206,metro,0.39,0,2023
1,206,autocarro,65.27,17,2023
1,206,comboio,64.53,10,2023
1,206,ferry,35.78,3,2023
1,206,outros,57.02,12,2023
1,206,metro,4.59,0,2024
1,206,autocarro,79.84,20,2024
1,206,comboio,29.05,4,2024
1,206,ferry,39.38,5,2024
1,206,outros,64.05,9,2024
1,207,metro,2.37,0,2018
1,207,autocarro,42.61,26,2018
1,207,comboio,58.68,3,2018
1,207,ferry,46.60,2,2018
1,207,outros,60.99,11,2018
1,207,metro,0.50,0,2019
1,207,autocarro,42.68,26,2019
1,207,comboio,46.45,10,2019
1,207,ferry,38.20,6,2019
1,207,outros,71.97,16,2019
1,207,metro,3.78,0,2020
1,207,autocarro,52.12,14,2020
1,207,comboio,47.12,5,2020
1,207,ferry,21.79,2,2020
1,207,outros,52.89,7,2020
1,207,metro,1.83,0,2021
1,207,autocarro,46.11,17,2021
1,207,comboio,43.08,6,2021
1,207,ferry,32.48,5,2021
1,207,outros,58.65,6,2021
1,207,metro,3.11,0,2022
1,207,autocarro,58.40,14,2022
1,207,comboio,56.80,3,2022
1,207,ferry,32.42,6,2022
1,207,outros,74.14,8,2022
1,207,metro,1.03,0,2023
1,207,autocarro,46.91,24,2023
1,207,comboio,68.99,6,2023
1,207,ferry,36.01,6,2023
1,207,outros,46.55,6,2023
1,207,metro,0.92,0,2024
1,207,autocarro,78.10,15,2024
1,207,comboio,58.40,7,2024
1,207,ferry,56.39,5,2024
1,207,outros,46.17,20,2024
1,208,metro,1.37,0,2018
1,208,autocarro,40.60,13,2018
1,208,comboio,34.96,9,2018
1,208,ferry,29.78,3,2018
1,208,outros,53.43,12,2018
1,208,metro,1.19,0,2019
1,208,autocarro,55.93,10,2019
1,208,comboio,45.70,3,2019
1,208,ferry,35.66,5,2019
1,208,outros,42.87,12,2019
1,208,metro,0.21,0,2020
1,208,autocarro,55.11,30,2020
1,208,comboio,36.27,6,2020
1,208,ferry,49.96,2,2020
1,208,outros,73.47,15,2020
1,208,metro,3.27,0,2021
1,208,autocarro,70.01,22,2021
1,208,comboio,59.60,5,2021
1,208,ferry,33.22,3,2021
1,208,outros,67.55,5,2021
1,208,metro,3.68,0,2022
1,208,autocarro,61.62,25,2022
1,208,comboio,46.70,10,2022
1,208,ferry,46.08,6,2022
1,208,outros,65.38,8,2022
1,208,metro,3.09,0,2023
1,208,autocarro,48.71,11,2023
1,208,comboio,62.87,4,2023
1,208,ferry,37.18,6,2023
1,208,outros,72.85,11,2023
1,208,metro,2.70,0,2024
1,208,autocarro,80.11,28,2024
1,208,comboio,70.39,11,2024
1,208,ferry,46.71,3,2024
1,208,outros,46.25,8,2024
1,209,metro,2.19,0,2018
1,209,autocarro,56.39,16,2018
1,209,comboio,39.86,4,2018
1,209,ferry,42.24,4,2018
1,209,outros,54.61,19,2018
1,209,metro,0.47,0,2019
1,209,autocarro,63.80,20,2019
1,209,comboio,41.15,4,2019
1,209,ferry,30.09,5,2019
1,209,outros,44.35,19,2019
1,209,metro,3.67,0,2020
1,209,autocarro,50.17,25,2020
1,209,comboio,55.45,9,2020
1,209,ferry,28.69,5,2020
1,209,outros,54.19,7,2020
1,209,metro,4.99,0,2021
1,209,autocarro,60.95,14,2021
1,209,comboio,57.05,4,2021
1,209,ferry,35.33,2,2021
1,209,outros,44.00,17,2021
1,209,metro,1.74,0,2022
1,209,autocarro,70.56,28,2022
1,209,comboio,51.45,4,2022
1,209,ferry,47.96,2,2022
1,209,outros,68.58,20,2022
1,209,metro,2.44,0,2023
1,209,autocarro,61.56,11,2023
1,209,comboio,58.22,11,2023
1,209,ferry,38.56,5,2023
1,209,outros,75.62,5,2023
1,209,metro,5.57,0,2024
1,209,autocarro,51.67,22,2024
1,209,comboio,49.39,11,2024
1,209,ferry,49.74,4,2024
1,209,outros,56.08,17,2024
1,210,metro,3.13,0,2018
1,210,autocarro,64.15,10,2018
1,210,comboio,27.93,8,2018
1,210,ferry,46.97,4,2018
1,210,outros,37.02,11,2018
1,210,metro,0.90,0,2019
1,210,autocarro,44.63,23,2019
1,210,comboio,30.60,7,2019
1,210,ferry,47.74,5,2019
1,210,outros,37.95,14,2019
1,210,metro,4.93,0,2020
1,210,autocarro,44.16,22,2020
1,210,comboio,42.61,7,2020
1,210,ferry,33.17,2,2020
1,210,outros,44.84,18,2020
1,210,metro,5.23,1,2021
1,210,autocarro,73.11,31,2021
1,210,comboio,51.62,3,2021
1,210,ferry,53.16,6,2021
1,210,outros,69.13,10,2021
1,210,metro,2.50,0,2022
1,210,autocarro,44.83,28,2022
1,210,comboio,43.17,7,2022
1,210,ferry,33.23,3,2022
1,210,outros,50.70,12,2022
1,210,metro,1.32,0,2023
1,210,autocarro,70.26,17,2023
1,210,comboio,48.84,6,2023
1,210,ferry,45.27,5,2023
1,210,outros,74.76,6,2023
1,210,metro,4.12,0,2024
1,210,autocarro,70.41,23,2024
1,210,comboio,41.03,9,2024
1,210,ferry,30.38,5,2024
1,210,outros,73.06,17,2024
1,211,metro,4.48,0,2018
1,211,autocarro,43.80,19,2018
1,211,comboio,52.85,3,2018
1,211,ferry,34.34,2,2018
1,211,outros,50.68,11,2018
1,211,metro,2.32,0,2019
1,211,autocarro,47.88,29,2019
1,211,comboio,38.11,8,2019
1,211,ferry,36.30,3,2019
1,211,outros,69.84,5,2019
1,211,metro,0.80,0,2020
1,211,autocarro,58.05,23,2020
1,211,comboio,54.88,6,2020
1,211,ferry,41.11,2,2020
1,211,outros,49.20,15,2020
1,211,metro,3.80,0,2021
1,211,autocarro,48.60,28,2021
1,211,comboio,48.25,7,2021
1,211,ferry,46.84,2,2021
1,211,outros,73.07,13,2021
1,211,metro,0.40,0,2022
1,211,autocarro,52.49,31,2022
1,211,comboio,63.74,6,2022
1,211,ferry,44.09,4,2022
1,211,outros,36.41,19,2022
1,211,metro,2.18,0,2023
1,211,autocarro,60.95,26,2023
1,211,comboio,30.06,10,2023
1,211,ferry,54.19,6,2023
1,211,outros,37.42,10,2023
1,211,metro,3.81,1,2024
1,211,autocarro,59.14,20,2024
1,211,comboio,46.03,11,2024
1,211,ferry,34.80,3,2024
1,211,outros,52.20,7,2024
1,212,metro,0.31,0,2018
1,212,autocarro,59.56,11,2018
1,212,comboio,48.92,8,2018
1,212,ferry,21.92,6,2018
1,212,outros,63.62,12,2018
1,212,metro,5.09,0,2019
1,212,autocarro,68.64,24,2019
1,212,comboio,38.85,5,2019
1,212,ferry,23.20,3,2019
1,212,outros,47.76,6,2019
1,212,metro,0.22,0,2020
1,212,autocarro,69.37,20,2020
1,212,comboio,35.84,5,2020
1,212,ferry,30.06,5,2020
1,212,outros,70.84,6,2020
1,212,metro,1.16,0,2021
1,212,autocarro,53.03,29,2021
1,212,comboio,42.50,5,2021
1,212,ferry,46.16,3,2021
1,212,outros,37.01,16,2021
1,212,metro,4.90,0,2022
1,212,autocarro,50.24,20,2022
1,212,comboio,25.20,3,2022
1,212,ferry,54.21,6,2022
1,212,outros,58.15,6,2022
1,212,metro,0.26,1,2023
1,212,autocarro,57.57,24,2023
1,212,comboio,40.56,5,2023
1,212,ferry,41.52,2,2023
1,212,outros,45.22,17,2023
1,212,metro,2.23,0,2024
1,212,autocarro,57.07,27,2024
1,212,comboio,60.12,9,2024
1,212,ferry,42.84,2,2024
1,212,outros,59.97,9,2024
1,213,metro,0.51,1,2018
1,213,autocarro,40.98,15,2018
1,213,comboio,39.71,5,2018
1,213,ferry,47.53,3,2018
1,213,outros,67.21,17,2018
1,213,metro,0.69,0,2019
1,213,autocarro,54.48,28,2019
1,213,comboio,34.79,3,2019
1,213,ferry,34.03,2,2019
1,213,outros,68.99,12,2019
1,213,metro,0.25,0,2020
1,213,autocarro,43.64,27,2020
1,213,comboio,56.77,7,2020
1,213,ferry,42.12,4,2020
1,213,outros,66.29,14,2020
1,213,metro,4.97,0,2021
1,213,autocarro,73.64,11,2021
1,213,comboio,47.60,3,2021
1,213,ferry,25.09,3,2021
1,213,outros,49.07,8,2021
1,213,metro,3.38,0,2022
1,213,autocarro,52.31,16,2022
1,213,comboio,55.14,6,2022
1,213,ferry,35.59,3,2022
1,213,outros,38.35,5,2022
1,213,metro,0.86,0,2023
1,213,autocarro,60.41,31,2023
1,213,comboio,67.56,4,2023
1,213,ferry,23.27,4,2023
1,213,outros,41.07,17,2023
1,213,metro,1.72,0,2024
1,213,autocarro,62.58,34,2024
1,213,comboio,37.83,9,2024
1,213,ferry,37.46,4,2024
1,213,outros,56.85,16,2024
1,214,metro,4.57,0,2018
1,214,autocarro,43.72,13,2018
1,214,comboio,58.21,10,2018
1,214,ferry,29.16,6,2018
1,214,outros,32.18,9,2018
1,214,metro,2.05,0,2019
1,214,autocarro,62.91,18,2019
1,214,comboio,34.94,4,2019
1,214,ferry,47.88,4,2019
1,214,outros,70.48,10,2019
1,214,metro,3.17,0,2020
1,214,autocarro,67.75,19,2020
1,214,comboio,31.66,3,2020
1,214,ferry,21.64,6,2020
1,214,outros,41.08,19,2020
1,214,metro,4.23,1,2021
1,214,autocarro,44.59,27,2021
1,214,comboio,25.35,5,2021
1,214,ferry,31.01,3,2021
1,214,outros,44.84,9,2021
1,214,metro,0.74,0,2022
1,214,autocarro,46.98,24,2022
1,214,comboio,28.69,6,2022
1,214,ferry,27.70,2,2022
1,214,outros,44.57,6,2022
1,214,metro,1.84,0,2023
1,214,autocarro,74.81,33,2023
1,214,comboio,28.69,3,2023
1,214,ferry,54.54,4,2023
1,214,outros,50.16,20,2023
1,214,metro,5.66,1,2024
1,214,autocarro,78.97,23,2024
1,214,comboio,42.70,8,2024
1,214,ferry,26.18,3,2024
1,214,outros,46.24,17,2024
1,215,metro,1.44,0,2018
1,215,autocarro,60.80,22,2018
1,215,comboio,49.94,5,2018
1,215,ferry,27.51,5,2018
1,215,outros,68.82,11,2018
1,215,metro,2.68,0,2019
1,215,autocarro,41.70,15,2019
1,215,comboio,44.35,10,2019
1,215,ferry,37.73,2,2019
1,215,outros,68.33,13,2019
1,215,metro,2.61,1,2020
1,215,autocarro,58.56,13,2020
1,215,comboio,56.38,10,2020
1,215,ferry,40.45,5,2020
1,215,outros,38.34,9,2020
1,215,metro,3.18,0,2021
1,215,autocarro,68.94,18,2021
1,215,comboio,30.10,5,2021
1,215,ferry,42.76,4,2021
1,215,outros,41.83,18,2021
1,215,metro,1.73,0,2022
1,215,autocarro,57.36,23,2022
1,215,comboio,23.92,6,2022
1,215,ferry,25.21,2,2022
1,215,outros,49.22,6,2022
1,215,metro,1.55,0,2023
1,215,autocarro,49.90,11,2023
1,215,comboio,38.87,5,2023
1,215,ferry,23.36,6,2023
1,215,outros,69.94,12,2023
1,215,metro,5.51,0,2024
1,215,autocarro,64.45,30,2024
1,215,comboio,32.71,3,2024
1,215,ferry,34.02,4,2024
1,215,outros,61.38,15,2024
1,216,metro,3.98,0,2018
1,216,autocarro,56.77,17,2018
1,216,comboio,57.56,8,2018
1,216,ferry,41.81,6,2018
1,216,outros,51.23,12,2018
1,216,metro,2.95,0,2019
1,216,autocarro,46.95,16,2019
1,216,comboio,33.09,9,2019
1,216,ferry,25.27,4,2019
1,216,outros,41.98,18,2019
1,216,metro,2.08,0,2020
1,216,autocarro,46.19,22,2020
1,216,comboio,50.78,10,2020
1,216,ferry,25.12,3,2020
1,216,outros,50.91,5,2020
1,216,metro,5.35,0,2021
1,216,autocarro,59.64,15,2021
1,216,comboio,36.22,4,2021
1,216,ferry,40.73,3,2021
1,216,outros,54.92,19,2021
1,216,metro,1.10,0,2022
1,216,autocarro,77.43,25,2022
1,216,comboio,38.09,8,2022
1,216,ferry,38.96,6,2022
1,216,outros,48.62,14,2022
1,216,metro,2.60,0,2023
1,216,autocarro,48.70,32,2023
1,216,comboio,34.47,5,2023
1,216,ferry,35.99,2,2023
1,216,outros,78.73,9,2023
1,216,metro,0.75,0,2024
1,216,autocarro,63.13,12,2024
1,216,comboio,53.15,5,2024
1,216,ferry,58.40,7,2024
1,216,outros,73.11,10,2024
1,217,metro,0.26,0,2018
1,217,autocarro,67.34,10,2018
1,217,comboio,21.96,10,2018
1,217,ferry,30.96,5,2018
1,217,outros,45.83,7,2018
1,217,metro,0.61,0,2019
1,217,autocarro,65.74,22,2019
1,217,comboio,45.45,3,2019
1,217,ferry,32.22,2,2019
1,217,outros,37.32,8,2019
1,217,metro,0.58,0,2020
1,217,autocarro,45.78,19,2020
1,217,comboio,54.87,7,2020
1,217,ferry,38.60,2,2020
1,217,outros,54.86,10,2020
1,217,metro,5.30,0,2021
1,217,autocarro,67.33,15,2021
1,217,comboio,30.38,3,2021
1,217,ferry,24.13,2,2021
1,217,outros,49.04,19,2021
1,217,metro,0.64,0,2022
1,217,autocarro,73.25,13,2022
1,217,comboio,37.72,5,2022
1,217,ferry,24.93,5,2022
1,217,outros,41.89,13,2022
1,217,metro,1.44,0,2023
1,217,autocarro,49.92,14,2023
1,217,comboio,34.28,3,2023
1,217,ferry,30.92,3,2023
1,217,outros,42.24,19,2023
1,217,metro,3.75,0,2024
1,217,autocarro,55.49,25,2024
1,217,comboio,68.16,5,2024
1,217,ferry,32.44,3,2024
1,217,outros,68.06,9,2024
1,218,metro,4.55,0,2018
1,218,autocarro,63.17,11,2018
1,218,comboio,46.14,3,2018
1,218,ferry,49.39,6,2018
1,218,outros,55.52,13,2018
1,218,metro,3.37,0,2019
1,218,autocarro,67.51,13,2019
1,218,comboio,26.71,7,2019
1,218,ferry,22.10,2,2019
1,218,outros,41.17,19,2019
1,218,metro,5.21,0,2020
1,218,autocarro,44.68,12,2020
1,218,comboio,63.50,3,2020
1,218,ferry,43.78,2,2020
1,218,outros,48.71,15,2020
1,218,metro,0.21,0,2021
1,218,autocarro,53.71,19,2021
1,218,comboio,62.47,8,2021
1,218,ferry,51.35,3,2021
1,218,outros,35.67,20,2021
1,218,metro,1.88,0,2022
1,218,autocarro,62.10,23,2022
1,218,comboio,34.00,10,2022
1,218,ferry,51.92,6,2022
1,218,outros,64.06,12,2022
1,218,metro,2.65,1,2023
1,218,autocarro,70.88,28,2023
1,218,comboio,64.93,9,2023
1,218,ferry,25.22,3,2023
1,218,outros,35.37,8,2023
1,218,metro,5.77,0,2024
1,218,autocarro,56.75,27,2024
1,218,comboio,52.40,3,2024
1,218,ferry,53.03,5,2024
1,218,outros,58.54,20,2024
1,219,metro,1.97,0,2018
1,219,autocarro,65.13,21,2018
1,219,comboio,53.57,3,2018
1,219,ferry,39.70,3,2018
1,219,outros,41.41,14,2018
1,219,metro,4.17,0,2019
1,219,autocarro,41.20,13,2019
1,219,comboio,58.60,3,2019
1,219,ferry,50.17,2,2019
1,219,outros,48.62,15,2019
1,219,metro,1.60,0,2020
1,219,autocarro,50.98,13,2020
1,219,comboio,44.37,8,2020
1,219,ferry,25.64,3,2020
1,219,outros,47.45,15,2020
1,219,metro,1.45,0,2021
1,219,autocarro,45.91,10,2021
1,219,comboio,57.64,9,2021
1,219,ferry,43.31,6,2021
1,219,outros,55.93,9,2021
1,219,metro,1.95,1,2022
1,219,autocarro,53.29,22,2022
1,219,comboio,26.82,10,2022
1,219,ferry,32.97,2,2022
1,219,outros,63.86,12,2022
1,219,metro,0.11,0,2023
1,219,autocarro,75.87,19,2023
1,219,comboio,35.19,8,2023
1,219,ferry,43.09,5,2023
1,219,outros,68.96,6,2023
1,219,metro,0.83,0,2024
1,219,autocarro,49.75,27,2024
1,219,comboio,66.52,9,2024
1,219,ferry,43.91,3,2024
1,219,outros,67.43,18,2024
1,220,metro,3.98,0,2018
1,220,autocarro,69.07,27,2018
1,220,comboio,45.52,7,2018
1,220,ferry,46.32,3,2018
1,220,outros,45.87,9,2018
1,220,metro,0.64,0,2019
1,220,autocarro,44.59,17,2019
1,220,comboio,54.03,6,2019
1,220,ferry,32.84,3,2019
1,220,outros,48.52,6,2019
1,220,metro,1.46,0,2020
1,220,autocarro,57.31,21,2020
1,220,comboio,23.04,7,2020
1,220,ferry,51.29,2,2020
1,220,outros,48.14,5,2020
1,220,metro,1.75,0,2021
1,220,autocarro,60.19,23,2021
1,220,comboio,22.92,3,2021
1,220,ferry,30.48,6,2021
1,220,outros,55.27,5,2021
1,220,metro,0.26,0,2022
1,220,autocarro,74.20,26,2022
1,220,comboio,61.97,10,2022
1,220,ferry,49.84,6,2022
1,220,outros,77.96,20,2022
1,220,metro,4.33,0,2023
1,220,autocarro,46.35,23,2023
1,220,comboio,26.15,9,2023
1,220,ferry,49.45,6,2023
1,220,outros,38.42,19,2023
1,220,metro,3.63,0,2024
1,220,autocarro,71.04,12,2024
1,220,comboio,31.20,3,2024
1,220,ferry,40.99,7,2024
1,220,outros,42.55,5,2024
1,221,metro,4.72,0,2018
1,221,autocarro,52.97,26,2018
1,221,comboio,24.09,5,2018
1,221,ferry,25.44,5,2018
1,221,outros,40.81,14,2018
1,221,metro,2.29,1,2019
1,221,autocarro,47.66,13,2019
1,221,comboio,53.55,9,2019
1,221,ferry,28.64,3,2019
1,221,outros,54.21,18,2019
1,221,metro,0.45,0,2020
1,221,autocarro,73.49,22,2020
1,221,comboio,53.54,6,2020
1,221,ferry,39.93,2,2020
1,221,outros,61.11,6,2020
1,221,metro,2.40,0,2021
1,221,autocarro,59.11,13,2021
1,221,comboio,24.67,9,2021
1,221,ferry,50.63,5,2021
1,221,outros,67.75,13,2021
1,221,metro,3.41,0,2022
1,221,autocarro,46.11,12,2022
1,221,comboio,46.22,5,2022
1,221,ferry,47.39,6,2022
1,221,outros,77.00,8,2022
1,221,metro,4.58,0,2023
1,221,autocarro,68.61,21,2023
1,221,comboio,68.67,5,2023
1,221,ferry,50.17,6,2023
1,221,outros,44.48,20,2023
1,221,metro,0.60,1,2024
1,221,autocarro,52.50,31,2024
1,221,comboio,48.61,7,2024
1,221,ferry,39.80,2,2024
1,221,outros,48.34,5,2024
1,222,metro,2.71,0,2018
1,222,autocarro,65.45,14,2018
1,222,comboio,34.84,9,2018
1,222,ferry,41.39,2,2018
1,222,outros,63.08,13,2018
1,222,metro,4.84,0,2019
1,222,autocarro,60.41,17,2019
1,222,comboio,45.29,5,2019
1,222,ferry,37.25,4,2019
1,222,outros,45.44,9,2019
1,222,metro,3.59,0,2020
1,222,autocarro,74.09,25,2020
1,222,comboio,38.20,6,2020
1,222,ferry,23.37,5,2020
1,222,outros,44.43,5,2020
1,222,metro,4.07,0,2021
1,222,autocarro,68.55,20,2021
1,222,comboio,53.42,8,2021
1,222,ferry,28.04,4,2021
1,222,outros,67.21,6,2021
1,222,metro,2.21,0,2022
1,222,autocarro,50.59,20,2022
1,222,comboio,42.32,7,2022
1,222,ferry,24.85,2,2022
1,222,outros,67.35,11,2022
1,222,metro,1.60,0,2023
1,222,autocarro,71.06,11,2023
1,222,comboio,64.87,4,2023
